<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20150907,577.1700,580.4700,573.2500,574.0900,30171233
^VN30,20150908,572.9100,583.7800,572.8500,583.3500,47957288
^VN30,20150909,585.2400,589.7400,585.2400,587.6900,31878200
^VN30,20150910,583.9100,591.1000,582.7900,588.5400,24364950
^VN30,20150911,588.8900,590.0400,582.8000,583.2700,36895690
^VN30,20150914,583.0700,585.7700,574.9600,576.0000,29095769
^VN30,20150915,574.3900,574.9300,570.5900,571.5300,27109430
^VN30,20150916,572.4700,577.2400,572.4700,576.7800,30145960
^VN30,20150917,577.5200,580.2900,576.6800,576.6800,22209630
^VN30,20150918,578.7800,586.1900,578.7800,582.7300,64225290
^VN30,20150921,583.3700,590.4600,582.8100,590.4600,31132790
^VN30,20150922,591.8100,593.9300,589.0100,592.7800,51927930
^VN30,20150923,590.5800,593.1300,588.2400,591.2300,30008230
^VN30,20150924,591.3900,593.6700,589.4200,589.4200,34469730
^VN30,20150925,588.9100,591.1200,584.8700,588.1100,29408900
^VN30,20150928,588.6900,589.6400,582.4200,582.4200,30483760
^VN30,20150929,577.8500,579.6600,575.0600,578.9800,33620640
^VN30,20150930,580.3900,583.9000,580.3200,580.3200,26497130
^VN30,20151001,581.6700,584.4300,581.2000,582.3300,21180840
^VN30,20151002,582.4700,584.0600,580.7400,580.7400,23615240
^VN30,20151005,582.9400,588.7300,582.1600,588.7300,30334902
^VN30,20151006,596.8700,599.9200,592.4400,599.9200,73704858
^VN30,20151007,602.1200,605.2200,598.3600,598.4200,60277129
^VN30,20151008,598.6100,606.0800,597.7300,604.9100,107633350
^VN30,20151009,609.0800,611.1500,605.6000,605.6000,74411260
^VN30,20151012,605.8700,612.4800,605.2900,609.5500,78250610
^VN30,20151013,608.0600,608.9400,605.3800,607.0300,51939585
^VN30,20151014,610.7800,612.5900,607.5700,607.5700,43559160
^VN30,20151015,609.7200,610.8700,606.7100,607.9500,40856190
^VN30,20151016,609.7600,616.3500,609.7300,609.7300,52760860
^VN30,20151019,610.9600,615.1300,608.0100,611.3700,39096260
^VN30,20151020,611.8100,612.2600,603.9400,605.5600,55339690
^VN30,20151021,605.8600,609.3200,603.9800,604.3400,38624260
^VN30,20151022,603.8400,611.0600,603.8400,609.7800,34926752
^VN30,20151023,613.4900,617.1600,613.1200,616.0700,37658680
^VN30,20151026,619.0900,622.0900,612.2100,612.2100,37792049
^VN30,20151027,611.0900,614.4700,608.8900,611.5700,32716430
^VN30,20151028,612.2500,615.0500,609.5100,609.6800,42883732
^VN30,20151029,610.5600,618.0100,610.5600,618.0100,37848470
^VN30,20151030,618.4100,620.3700,615.6600,619.2100,31273107
^VN30,20151102,619.8900,621.9400,613.1900,613.1900,43672723
^VN30,20151103,613.4800,623.8500,611.3000,623.8500,45042350
^VN30,20151104,626.7500,630.6000,621.3500,621.3500,43891547
^VN30,20151105,619.9500,627.1700,619.9300,625.7100,27804405
^VN30,20151106,626.1500,630.3600,620.0200,622.6700,41077990
^VN30,20151109,623.5000,623.5000,619.2100,619.4400,56864770
^VN30,20151110,619.2600,619.9500,614.1000,614.5600,47670830
^VN30,20151111,613.8100,619.5900,612.7100,612.7100,32172060
^VN30,20151112,612.1200,614.3900,603.0600,614.3900,59294954
^VN30,20151113,613.1300,622.3400,613.1300,622.3400,59113091
^VN30,20151116,620.9500,622.5100,615.4200,619.1400,49028700
^VN30,20151117,618.6200,620.8900,614.1300,614.3900,73767808
^VN30,20151118,613.2400,617.1900,611.2100,612.2500,45376100
^VN30,20151119,613.7300,615.1200,609.0500,609.0500,41438120
^VN30,20151120,608.8600,614.0300,608.1200,611.1600,48483760
^VN30,20151123,611.1400,615.9600,606.9300,606.9300,46797010
^VN30,20151124,607.4800,607.4800,597.0100,600.2100,64741401
^VN30,20151125,599.3800,603.7200,593.5800,602.6700,62676430
^VN30,20151126,601.9700,603.4600,598.0400,598.0400,45843010
^VN30,20151127,596.9300,599.6300,590.5900,590.5900,57965420
^VN30,20151130,589.5700,589.7600,580.5300,581.9400,58417500
^VN30,20151201,582.7400,586.1400,579.0600,579.0600,46327964
^VN30,20151202,579.5400,586.1500,579.5400,583.9400,44413500
^VN30,20151203,583.5700,587.2700,583.5000,585.2300,34558020
^VN30,20151204,585.1300,585.1400,578.8800,582.9600,27896550
^VN30,20151207,581.6200,581.8000,574.7300,575.3400,28689287
^VN30,20151208,574.2100,584.8500,568.5100,584.8500,47738910
^VN30,20151209,584.4800,587.6200,574.5400,574.5400,42398350
^VN30,20151210,575.3700,578.1000,572.5000,572.5000,44459250
^VN30,20151211,572.3900,580.7300,571.7000,578.0100,37105370
^VN30,20151214,581.5700,582.9300,577.6800,579.4200,57696150
^VN30,20151215,580.5900,584.5700,580.0700,582.2800,37033130
^VN30,20151216,584.1400,588.2100,582.5800,583.9700,28531720
^VN30,20151217,587.7400,590.0100,584.2300,586.4700,29672966
^VN30,20151218,585.8900,587.7600,578.8500,578.8500,124023990
^VN30,20151221,581.3600,581.9200,576.1200,577.7300,47393638
^VN30,20151222,578.1800,580.6400,575.7100,576.8000,26950004
^VN30,20151223,575.4300,578.3600,572.2200,575.4600,35422050
^VN30,20151224,575.8600,578.1000,575.1100,576.7100,20515830
^VN30,20151225,577.9800,581.6900,577.6300,579.3200,39965088
^VN30,20151228,583.1400,586.5200,582.5800,583.1600,57297610
^VN30,20151229,582.7100,589.4300,579.1800,589.4300,51012530
^VN30,20151230,589.9300,594.8000,587.8100,594.8000,30984840
^VN30,20151231,594.2100,595.5700,590.3700,595.5700,47400008
^VN30,20160104,593.3100,594.6800,587.9400,589.9100,43431474
^VN30,20160105,586.9300,589.6500,583.0600,583.6200,39540580
^VN30,20160106,582.8100,589.9700,582.8100,589.9700,43397000
^VN30,20160107,589.1200,589.1200,577.1900,582.3000,54020210
^VN30,20160108,578.9700,579.9700,571.9600,575.9600,50471570
^VN30,20160111,574.9500,579.2400,573.0200,573.7200,43517834
^VN30,20160112,574.2300,582.3900,574.2300,582.3900,44400861
^VN30,20160113,583.3700,584.0300,577.2900,578.6300,64259835
^VN30,20160114,571.0200,573.7300,565.7900,569.1700,81637244
^VN30,20160115,570.3300,572.2700,555.7600,555.7600,60819380
^VN30,20160118,543.4400,543.4400,531.9200,541.1800,74247710
^VN30,20160119,541.4300,550.2900,541.4300,550.2900,48612580
^VN30,20160120,546.6900,551.8800,543.5900,544.2400,63815940
^VN30,20160121,541.3400,548.0900,537.8800,538.5300,65114550
^VN30,20160122,541.8400,542.4000,531.5300,539.3700,77046870
^VN30,20160125,546.8700,562.2200,546.8700,562.1900,79316400
^VN30,20160126,553.0900,560.0500,549.3200,554.5200,62796949
^VN30,20160127,558.6500,561.9400,557.0100,558.9800,51897394
^VN30,20160128,558.6500,562.4500,555.7300,556.8600,47146372
^VN30,20160129,557.3100,562.7900,554.6300,561.6100,53673420
^VN30,20160201,562.4000,565.7900,557.9800,557.9800,38166650
^VN30,20160202,555.1300,559.8000,553.7600,555.0900,30894510
^VN30,20160203,552.0900,556.5300,549.0100,556.5300,36613040
^VN30,20160204,560.0000,562.8800,559.3300,561.2200,29655494
^VN30,20160205,560.0100,565.9700,560.0100,563.9700,23741664
^VN30,20160215,558.6400,561.4800,554.2400,559.1900,28647649
^VN30,20160216,560.9800,564.2100,560.9500,562.3200,43142610
^VN30,20160217,565.6900,567.3100,561.1000,561.1000,53117430
^VN30,20160218,564.2700,569.3800,563.1600,566.8500,49276330
^VN30,20160219,566.6800,568.9700,565.2500,567.5100,77386990
^VN30,20160222,567.8700,576.6300,567.8700,574.3700,73633710
^VN30,20160223,579.6200,580.0500,573.4700,573.7800,76277860
^VN30,20160224,571.5400,581.7600,570.1400,578.8700,66192570
^VN30,20160225,580.6300,583.8700,573.0200,573.0200,73168802
^VN30,20160226,574.1200,577.7300,572.1700,577.7100,34788584
^VN30,20160229,576.9800,577.7400,570.6600,570.6600,45988550
^VN30,20160301,570.8800,576.3000,570.8800,572.9900,45791030
^VN30,20160302,575.9500,579.6100,573.2700,579.1700,48621717
^VN30,20160303,582.2600,582.4300,578.5500,579.1100,48774050
^VN30,20160304,579.0800,583.7300,577.5300,580.9400,44022270
^VN30,20160307,582.6000,587.9100,582.3100,582.6000,55768420
^VN30,20160308,583.2900,585.6700,582.0800,582.5400,53541240
^VN30,20160309,582.4500,585.4800,580.5200,581.2500,39949174
^VN30,20160310,582.9500,583.7900,580.1900,583.7700,39057337
^VN30,20160311,583.9300,588.4600,582.5400,583.8900,49269325
^VN30,20160314,586.6300,587.9300,584.0600,587.0900,90894235
^VN30,20160315,586.4500,588.0500,581.7200,583.0200,60899224
^VN30,20160316,582.9500,585.3100,581.4000,583.7900,52578363
^VN30,20160317,588.6200,590.9800,586.3700,586.4700,68950503
^VN30,20160318,587.1300,587.9200,581.9500,581.9500,116320691
^VN30,20160321,582.8500,587.7800,579.9500,579.9500,65259080
^VN30,20160322,580.0100,580.6700,575.6800,577.9700,38899605
^VN30,20160323,577.7700,581.7400,577.2500,580.6000,51277670
^VN30,20160324,579.8400,584.3600,577.3100,577.3100,57556460
^VN30,20160325,576.6400,579.8400,571.7100,578.2400,57545690
^VN30,20160328,578.4500,582.8200,577.4600,582.3700,37798290
^VN30,20160329,582.8700,583.2900,575.1600,575.1600,60286400
^VN30,20160330,573.5800,579.9700,572.1600,577.1100,42708337
^VN30,20160331,575.3700,579.4400,571.6900,571.6900,64086980
^VN30,20160401,570.7000,572.1700,566.8100,568.2700,44770586
^VN30,20160404,568.0100,570.2500,563.0500,565.7100,38108214
^VN30,20160405,565.5900,570.4300,565.3700,570.4300,48430815
^VN30,20160406,571.4700,576.4000,569.4000,576.4000,42451203
^VN30,20160407,577.8800,580.3700,575.0900,579.2800,40441224
^VN30,20160408,578.4300,581.3900,576.6800,578.9700,41831740
^VN30,20160411,580.7900,588.4200,580.6500,586.7800,52029130
^VN30,20160412,588.7300,590.2200,584.7500,587.4700,68316330
^VN30,20160413,587.9400,589.0300,582.4000,584.6300,44885692
^VN30,20160414,582.4000,591.6400,582.4000,586.2100,41275203
^VN30,20160415,586.2700,591.7600,584.4700,584.4700,36198250
^VN30,20160419,584.1400,584.4200,575.0600,575.0600,42722454
^VN30,20160420,575.4200,578.6500,572.1400,575.3500,42573255
^VN30,20160421,578.0900,584.3700,577.1900,582.7600,35603240
^VN30,20160422,582.4300,595.4800,581.7200,595.3800,48018250
^VN30,20160425,599.8500,604.1200,594.1600,594.1600,51867586
^VN30,20160426,593.3500,601.2700,593.3500,601.2700,72214832
^VN30,20160427,603.9300,603.9300,593.9300,597.4300,58323650
^VN30,20160428,597.8700,600.3600,593.4600,595.6300,35960850
^VN30,20160429,595.5000,603.0400,595.1900,601.2500,46455444
^VN30,20160504,600.6300,606.8800,597.4000,602.5700,56196770
^VN30,20160505,603.6800,609.5900,603.3200,604.6900,49503907
^VN30,20160506,604.9600,610.1900,604.7000,607.5500,42153450
^VN30,20160509,610.7800,612.8200,604.2400,604.2400,45611603
^VN30,20160510,601.2300,605.3700,597.9100,604.5600,46159652
^VN30,20160511,606.3200,611.9600,604.2500,611.9600,49787308
^VN30,20160512,613.3200,615.5700,611.3900,612.0400,32931690
^VN30,20160513,612.6400,615.3300,608.6700,609.9700,40834500
^VN30,20160516,612.0300,615.8900,608.9600,615.1700,39023820
^VN30,20160517,619.2400,625.1200,617.1100,622.9300,51613683
^VN30,20160518,625.1800,628.3000,622.7100,623.9200,59495005
^VN30,20160519,624.7300,625.9900,620.1100,621.1300,62641840
^VN30,20160520,621.3400,623.1900,615.9100,616.4000,55534510
^VN30,20160523,616.8100,617.3900,612.4300,614.4500,42706560
^VN30,20160524,616.3300,616.4500,611.9400,614.6200,49835230
^VN30,20160525,614.9100,618.6100,612.7400,612.7400,51533058
^VN30,20160526,613.0500,615.9400,607.1600,607.1600,45987420
^VN30,20160527,607.2100,612.6600,605.1600,611.0000,38558276
^VN30,20160530,612.4000,617.4300,611.8300,616.7300,41346280
^VN30,20160531,618.9100,621.3000,616.8500,617.5200,42808680
^VN30,20160601,617.6900,620.1900,617.0200,619.3800,40972759
^VN30,20160602,619.1400,622.8800,618.1000,621.1800,45318024
^VN30,20160603,622.0700,622.6500,619.1500,621.0500,43700532
^VN30,20160606,620.6100,622.2300,615.9100,618.8800,51579020
^VN30,20160607,620.9600,624.0100,619.5900,624.0100,40385150
^VN30,20160608,624.8300,632.6000,624.8300,630.0900,47259560
^VN30,20160609,630.3400,631.7300,627.2900,630.6600,39724640
^VN30,20160610,630.5500,634.0700,628.4000,629.2700,53564350
^VN30,20160613,626.6800,626.9200,620.3600,621.7500,46797747
^VN30,20160614,620.0100,625.3600,617.7100,625.3600,30760290
^VN30,20160615,624.6600,625.8000,621.0600,624.1900,43074700
^VN30,20160616,625.0200,627.4600,622.5400,622.5400,47138500
^VN30,20160617,621.1500,622.1500,615.3900,615.7500,80809230
^VN30,20160620,615.9800,624.7900,615.9800,624.1900,42836553
^VN30,20160621,627.1600,631.0200,626.9700,626.9700,46029110
^VN30,20160622,626.5300,628.2600,623.7600,624.1800,31713670
^VN30,20160623,623.7100,627.6100,623.0900,626.5000,39441330
^VN30,20160624,625.8000,625.8000,591.4400,612.6900,112996790
^VN30,20160627,609.6400,614.4200,601.7100,614.4200,40094921
^VN30,20160628,612.5200,616.5100,612.0000,614.3100,31363410
^VN30,20160629,616.0900,622.4300,616.0900,621.3900,47256170
^VN30,20160630,623.9800,626.9000,621.5200,621.7900,36009680
^VN30,20160701,623.7700,630.6100,623.5000,626.3400,52031960
^VN30,20160704,629.1900,634.2300,629.1900,633.5700,53427369
^VN30,20160705,636.5700,641.8600,634.4300,636.2700,54102700
^VN30,20160706,632.8000,638.2900,630.2100,636.1800,48408199
^VN30,20160707,639.9000,645.0100,638.6300,644.5200,45030610
^VN30,20160708,645.2100,648.7300,639.6700,643.5600,49583380
